;localidade;tipo;loc_x;loc_y;mercado_mais_proximo;farmacia_mais_proxima;escola_mais_proxima;num_penit_4km;num_penit_500m;idade_imovel;area;preco
667;localidade 2;tipo 1;0.0854309359459715;0.6342893696077626;3771.245823582005;4527.562295243192;4301.559088074957;1;0;12;192.0;169300
668;localidade 4;tipo 1;0.9794126107457716;0.5264891715827106;5730.245909710998;4250.86307053597;2302.028502596022;0;0;21;61.0;521700
669;localidade 4;tipo 2;0.8182044881625596;0.8240887052222581;7497.618249934671;3243.0703932839924;3581.926124705513;1;0;14;183.0;270000
670;localidade 2;tipo 2;0.1942253009219269;0.41828004254157797;2011.2154694314165;4724.403218808049;4102.868644214096;1;0;1;140.0;341500
671;localidade 3;tipo 2;0.1675130964077457;0.881032373162836;4234.227566129679;1032.7332241523043;4142.731292594166;0;0;23;221.0;770200
672;localidade 2;tipo 2;0.7332881942031613;0.3703852450933534;2096.253158221178;1449.4192439736694;759.5774046599436;0;0;8;94.0;348600
673;localidade 3;tipo 1;0.9384366973296752;0.0389848175524397;3909.268276336591;1214.1080808564193;5026.584281101732;0;0;44;113.0;587000
674;localidade 1;tipo 2;0.4690908168178711;0.530608116149873;2010.1631443954807;1403.050702425266;1448.6931838533678;1;0;7;129.0;468700
675;localidade 4;tipo 1;0.6281175851492288;0.4036809565583842;2951.25936664447;2266.523131295221;1143.160987714833;0;0;12;103.0;633000
676;localidade 1;tipo 2;0.9329799841000626;0.4128897310766429;3137.9708266205803;1177.2129496080831;455.6563156684469;0;0;22;;412400
677;localidade 4;tipo 2;0.2284164935313505;0.2595675811171318;1396.3058570883954;1842.3057147256839;664.9204285603174;0;0;15;163.0;309800
678;localidade 4;tipo 2;0.2147140340687996;0.2403000680482916;1488.6054344850684;1754.0892192159222;697.1999131201237;0;0;9;116.0;346100
680;localidade 3;tipo 2;0.5855854107160268;0.9345081447344152;1805.1665649082693;639.2305817917688;1476.3931926633602;0;0;30;153.0;682300
681;localidade 4;tipo 2;0.39375941298392403;0.6277642082471879;3554.712939749541;1714.128381087195;1925.7985940779367;0;0;8;108.0;334500
683;localidade 2;tipo 1;0.9967848679588313;0.9748974069221314;3552.9141601561696;4815.6466805884365;5682.530188760324;1;1;4;76.0;150800
685;localidade 3;tipo 2;0.0123028754178997;0.3858063794312013;3985.2943484793655;2907.454441106185;2211.014960140273;0;0;48;173.0;415500
686;localidade 1;tipo 2;0.6941980545717155;0.5040323205727189;3403.141535401773;2923.2490911639097;879.9140494628156;0;0;30;92.0;335200
687;localidade 1;tipo 2;0.110738238178908;0.6725923762304976;3527.027753042129;1026.6120963408332;2452.404319685221;1;0;15;66.0;406400
688;localidade 4;tipo 1;0.7420574833200181;0.0229715452701387;1814.8231767608609;4304.401424990841;3522.4992715581852;0;0;21;129.0;523700
689;localidade 2;tipo 1;0.9942572257825126;0.6757504193170474;563.4190177675251;1978.503944816369;3568.0802504002254;1;0;2;180.0;210800
690;localidade 4;tipo 1;0.3226357391846108;0.4083284541034436;1798.915576117631;3010.546471787954;1406.3306733119439;0;0;14;86.0;606100
691;localidade 1;tipo 2;0.4185364204733388;0.8555229689282995;4734.882364310452;2072.816595423298;3081.0135915912306;0;0;13;80.0;457400
692;localidade 1;tipo 2;0.3060568569842824;0.3584206695556551;376.6190538991642;3044.0058619853858;2390.3472501856704;1;0;15;168.0;420000
693;localidade 3;tipo 1;0.0873313683940809;0.6471717542165809;3264.783880680376;827.9306238336325;4305.147568504939;0;0;41;88.0;644400
694;localidade 4;tipo 1;0.131249821640694;0.9562006003345588;5838.657383022548;4347.137047904512;1534.0956644956284;0;0;17;169.0;569600
695;localidade 3;tipo 1;0.9589749721046424;0.4381819357363818;3625.900955173509;1745.3979481391168;1626.5108922019394;0;0;15;114.0;1111900
696;localidade 2;tipo 2;0.2375933067745086;0.1318170225810251;2065.2841410315395;6537.159085010229;5768.43192438874;0;0;13;187.0;307200
697;localidade 1;tipo 1;0.0237927469914552;0.5644701185000419;3463.3820519176747;1719.6008280913;3653.2213032909785;1;0;4;58.0;811400
698;localidade 4;tipo 2;0.1875894280362648;0.875197661554812;5043.571791241015;3729.541515764131;1526.2772295158288;0;0;18;98.0;279400
699;localidade 4;tipo 2;0.7316632566185004;0.6371076938378278;5456.170191711516;1673.502284275782;1561.8911556805804;1;0;22;58.0;233000
701;localidade 4;tipo 2;0.2903621105024335;0.6494879827144835;3121.6583235279627;2711.2577605337915;2635.042548670979;0;0;4;151.0;358100
702;localidade 4;tipo 1;0.1172978822659337;0.1316146547323757;1808.463617115505;1178.9302228978918;1231.3870724287594;0;0;15;170.0;608900
703;localidade 1;tipo 1;0.5210527389692521;0.0219272705664079;4189.517081124704;6402.599590821524;1738.5022379190295;0;0;8;84.0;840600
704;localidade 1;tipo 2;0.9857915775801576;0.7447164927634379;385.1767506081694;1630.7617047530684;3446.4574526300185;0;0;20;168.0;423800
705;localidade 2;tipo 1;0.6947838302182135;0.0016396217514376;1688.295804292056;3544.8581885464027;4446.3383042582755;0;0;4;163.0;215100
707;localidade 2;tipo 1;0.8816799410509983;0.907109153641962;3066.193885545365;3900.8590739597375;4347.120478403619;1;0;1;119.0;205500
708;localidade 3;tipo 1;0.0290684909382957;0.9229660921802968;5399.3328504907;2022.9490547324926;5586.915618068695;0;0;23;102.0;941000
709;localidade 1;tipo 2;0.4407452387491113;0.634222742584096;2693.0384428400675;484.86247978136663;1971.6677054049633;1;0;4;81.0;510100
710;localidade 4;tipo 2;0.4401762724067954;0.4271241292362589;2988.6289939823055;2309.3466131170608;261.773183068295;0;0;15;171.0;312300
712;localidade 2;tipo 1;0.1533401490004026;0.4548440055193737;2129.8565803139513;4773.678443293968;4226.344784773062;1;0;13;189.0;164200
713;localidade 4;tipo 1;0.9261799086118448;0.1121610304245471;3423.2722526244893;6079.823264203109;2801.6163087531427;0;0;18;90.0;554300
714;localidade 1;tipo 2;0.2895675017782001;0.0454181630139529;3478.691735761818;;902.5292677228086;1;0;15;156.0;407700
715;localidade 3;tipo 1;0.2412367576559775;0.4655118986146853;1561.3158373894275;557.7163654827868;1973.3595190580886;0;0;43;147.0;625400
716;localidade 2;tipo 1;0.1326431382890143;0.7218130210869098;4682.008329981461;3895.99687127233;3836.897936281214;1;0;2;120.0;201000
717;localidade 1;tipo 2;0.3127425891641319;0.1353889328859924;2564.4307603683405;5207.2050559089;753.2844953861711;1;0;15;80.0;413800
718;localidade 3;tipo 2;0.6082198217038085;0.0538588221216795;1659.107268398453;;1753.8373345352004;0;0;33;102.0;611600
719;localidade 2;tipo 1;0.3824716650370919;0.6875587666708556;3230.2967683018987;1558.0128121800751;1316.2078172078109;1;0;5;155.0;194200
720;localidade 1;tipo 2;0.4829000076409708;0.9446332627817632;5175.648012884718;2134.695950681856;3670.989219481034;0;0;18;99.0;416900
721;localidade 4;tipo 2;0.1086144734835997;0.6042553680469522;2347.765803321918;966.3394403745165;2375.1131252708137;0;0;10;95.0;331300
722;localidade 1;tipo 2;0.5631661253281638;0.5208373880670497;2719.4654413684852;2119.930205110119;538.6662401599784;0;0;19;72.0;428300
723;localidade 3;tipo 1;0.57198487787662;0.7939038067490576;2573.156521841821;1318.4787024529849;63.83948539616601;0;0;25;151.0;973600
724;localidade 2;tipo 1;0.7120273338521584;0.7098165242383397;2907.981029660492;1981.5474885484186;2013.3727680545487;1;0;4;122.0;195300
725;localidade 4;tipo 2;0.4838341749382827;0.6862353453047924;4607.732185528332;1039.34563044106;2413.7776683447605;1;0;15;113.0;270500
726;localidade 4;tipo 1;0.2143854288950638;0.35014308501472197;716.3144361598257;2263.39750728737;682.5072312975748;0;0;18;164.0;601100
727;localidade 2;tipo 1;0.9799634758765464;0.9220838504186736;3025.0226837009086;4264.352819736099;5273.91447960513;1;1;5;122.0;147400
728;localidade 3;tipo 1;0.5168844630219164;0.6262885990780757;1676.1234741978378;2682.198852494493;1701.6237634419228;0;0;50;93.0;494100
729;localidade 2;tipo 1;0.3620927730753399;0.4410638876689261;1689.8817878004108;3561.302576599032;2794.28206020604;1;0;2;62.0;202100
730;localidade 1;tipo 2;0.1654043407608044;0.2111971497954126;2401.273855880434;4947.8396227265885;1500.1617193103446;1;0;5;88.0;479400
731;localidade 4;tipo 2;0.6295673475202321;0.2398277377930431;1358.5654838829778;3416.9409265132817;2233.013116989186;0;0;16;77.0;292200
732;localidade 3;tipo 2;0.7985003339118153;0.0232873221906134;2849.0159164673732;2220.812602165741;3673.86783781829;0;0;45;75.0;450700
734;localidade 4;tipo 2;0.2508356897560658;0.0329235600408909;3391.7984379492855;943.0855555441876;2744.2298860419514;0;0;11;95.0;326300
735;localidade 3;tipo 2;0.7209327145734932;0.0356417570504703;2244.3845169218184;2831.210159995081;2890.268165436873;0;0;28;115.0;675900
736;localidade 2;tipo 1;0.6693618723947643;0.6205778198826112;2651.1221572035447;2041.260711209064;1653.1063801672342;0;0;6;110.0;208300
737;localidade 1;tipo 2;0.6225345258498003;0.9803708899649118;4162.251740468219;1420.9479034338324;4409.287972933501;0;0;6;83.0;526100
738;localidade 3;tipo 1;0.2214574104998529;0.4506607390005765;1799.6214670476984;798.9085785364323;2073.644300988089;0;0;18;99.0;1081200
739;localidade 1;tipo 2;0.0749551981930682;0.9013541658732878;5673.024507103178;1709.942426612869;449.3241916477792;0;0;4;62.0;569000
740;localidade 1;tipo 2;0.97832746625926;0.9239737828166321;1996.0289698716767;3147.350767142789;5176.136170672687;0;0;3;127.0;546800
741;localidade 4;tipo 2;0.2986790737302006;0.0999064415847118;2854.2553451089984;196.98291162564067;2330.325635707257;0;0;12;131.0;330300
742;localidade 1;tipo 2;0.0875591925842635;0.0305963218616689;4314.757920642299;6910.513529755406;1192.9901221964535;1;0;9;169.0;451800
743;localidade 3;tipo 2;0.3037004230564984;0.3985758240151893;1472.0071722424525;1146.022880565006;1111.2897536588453;0;0;16;108.0;906000
744;localidade 4;tipo 2;0.5763807228324394;0.9252807127500504;7003.332065093816;3041.087332243274;4630.472572225801;1;0;12;149.0;279700
745;localidade 2;tipo 1;0.4168713732629376;0.6243391453281325;2511.30054934082;1707.0180287775213;1095.7440506866228;1;0;11;163.0;174900
747;localidade 4;tipo 2;0.0296046691399218;0.5682143797701263;2278.596649450702;423.1251893455147;2640.3967016269908;0;0;5;111.0;372500
748;localidade 4;tipo 2;0.4705751768615775;0.0563686327544203;1261.53965550363;1580.268126120159;3822.2846694610985;0;0;8;108.0;341600
749;localidade 2;tipo 1;0.5323613022250044;0.9211078690478072;5232.450175958831;1614.5938687516525;2459.563003242916;1;0;3;57.0;198400
750;localidade 2;tipo 1;0.3744870620511072;0.3764992182801722;1525.007190613056;4103.950988439561;3301.0265834483394;1;0;9;184.0;178900
751;localidade 2;tipo 1;0.5149957410811681;0.8962083830145474;4984.104795881971;1362.1862493461742;2203.4270959212304;1;0;7;155.0;187100
752;localidade 4;tipo 2;0.9629588025404374;0.4020576111771496;;4543.4822902213455;1544.0883685497256;0;0;24;158.0;248100
753;localidade 3;tipo 2;0.7649266916904186;0.7193928134698051;2465.3914998888768;2158.7225290695537;2054.6332511922687;0;0;43;94.0;474400
754;localidade 4;tipo 2;0.6580728276553258;0.9920018655979808;8035.009428489321;3821.137845581031;5124.819681003597;1;0;7;115.0;305800
755;localidade 4;tipo 2;0.6701237480273858;0.8491493117019376;7081.759702564857;2508.3313086926805;3691.6007992488026;1;0;7;95.0;306500
756;localidade 4;tipo 1;0.7934813148148829;0.161719977860943;2154.6879517321718;4792.874608432431;2072.8059791940227;0;0;1;92.0;755200
757;localidade 2;tipo 1;0.4405269332986412;0.2749269417144711;1494.6899717299189;4270.622412455973;3288.6119305172465;0;0;0;87.0;232800
758;localidade 3;tipo 1;0.3249127736609752;0.5691338615311728;801.4984974036992;774.3756097690041;2252.373343489276;0;0;3;223.0;1467700
759;localidade 2;tipo 2;0.3327058292714276;0.0110961159505715;3574.625443239794;6123.289201720458;5830.959106671746;0;0;3;71.0;364000
760;localidade 3;tipo 2;0.35966884661865994;0.4498201121114882;750.4703202968049;1033.577087533878;;0;0;24;80.0;800900
761;localidade 2;tipo 1;0.8016530999647711;0.5646948881302791;1947.85858376802;1122.5414623662948;1435.5173285738965;0;0;6;149.0;213100
762;localidade 1;tipo 2;0.6588373279386409;0.5953900163042328;3210.468473760021;2525.527476691505;718.2593554242364;0;0;14;145.0;465200
764;localidade 3;tipo 1;0.4363495779889846;0.5389875442354078;523.7596666833381;1636.3883329054966;1815.386170258352;0;0;49;112.0;532300
765;localidade 4;tipo 2;0.7729218657392689;0.7502537555575053;6657.709740208613;2445.7504874006545;2750.113136250858;1;0;16;108.0;260200
766;localidade 2;tipo 2;0.5312444703681467;0.4536815914082652;560.7081127965432;3066.0707822004915;1906.5248831582114;1;0;8;187.0;317000
767;localidade 2;tipo 2;0.6993103461665341;0.1767504400768527;1191.640981374114;2146.678404657854;2696.3919015556767;0;0;4;;365400
768;localidade 4;tipo 2;0.3190069017519936;0.7464567293735509;4118.669198025556;2760.1146912628496;2906.7639909311492;1;0;6;198.0;312400
769;localidade 1;tipo 2;0.8808163764646996;0.006458724545701999;6771.152801586001;5221.817516150432;3655.658178193032;0;0;19;122.0;407200
770;localidade 4;tipo 1;0.713194545838748;0.2013115238882463;1572.4147490819573;4079.456539859689;1940.5825705897007;0;0;6;126.0;698100
771;localidade 3;tipo 2;0.6339723219997584;0.3116650159040796;1020.652390238463;3788.237510934481;2312.084540666662;0;0;22;66.0;786500
772;localidade 3;tipo 1;0.5849802693207234;0.9416535712880356;1800.1063120384877;657.0124035651269;1546.964570447447;0;0;44;104.0;606000
774;localidade 3;tipo 2;0.9704609395806784;0.2806382075804673;3840.7553376800897;1272.0584934721005;3205.9787322732554;0;0;31;62.0;642900
775;localidade 3;tipo 1;0.0854969153367484;0.7913037373675803;4065.6839999606673;615.0535795056376;4856.254813454698;0;0;25;98.0;945200
776;localidade 3;tipo 1;0.5957639555235593;0.8183651666511013;2232.9014319121247;1216.977633115068;394.412855737895;0;0;49;75.0;539700
777;localidade 1;tipo 2;0.4547517764715862;0.3024655619958416;1583.2275745813504;3522.881026307126;1608.816269614953;1;0;19;201.0;370400
778;localidade 1;tipo 2;0.3725066471093773;0.5771817120168373;1918.5271456084063;757.7025147612416;2440.996180446083;1;0;3;130.0;514000
779;localidade 3;tipo 1;0.4511794902962375;0.6442040876210497;1399.8197780369035;2214.1049675760764;1869.2145296514773;0;0;16;104.0;1092600
780;localidade 1;tipo 2;0.2712153341118516;0.7755595766774513;3875.6739531296416;1764.3155504912322;2099.257611636731;0;0;7;76.0;511100
781;localidade 2;tipo 1;0.2251093493167768;0.1604476261772363;1798.5176886240188;6585.5069222500415;5725.834926894154;0;0;3;122.0;219300
782;localidade 3;tipo 1;0.6218793644073669;0.0632127686060231;1586.5921979499726;3676.988485388184;1863.1153558281671;0;0;13;168.0;1154300
784;localidade 2;tipo 2;0.658079765356322;0.2366380838787546;1853.646481583874;2211.4790540853505;2183.008945589257;0;0;5;149.0;352400
785;localidade 2;tipo 1;0.7263285076980822;0.9168617788113796;3962.867034299447;2588.432001444476;3214.6859545085536;1;0;12;61.0;168800
786;localidade 4;tipo 1;0.7390914893123547;0.552761125720359;4674.006394159942;1870.7807963649395;758.3008653580451;0;0;15;105.0;610600
787;localidade 4;tipo 2;0.8772268571041422;0.2880777181939379;3422.122720731045;4566.6690671610795;1030.6899359072065;0;0;17;127.0;289100
788;localidade 1;tipo 2;0.7124344373867568;0.5530150781244215;2956.092360275968;2760.028026613624;996.6572593321581;0;0;29;104.0;340600
789;localidade 1;tipo 2;0.6972723424823614;0.5521507656839019;3085.147849759592;;845.3454909714262;0;0;5;120.0;546300
790;localidade 3;tipo 1;0.6090497498720335;0.6689819940326301;1905.016399175432;2619.284388861098;1245.1962593836042;0;0;49;78.0;513300
791;localidade 3;tipo 2;0.0091534548310574;0.5240497574916075;3786.464626096784;2210.3666923153883;3502.679935641453;0;0;47;149.0;427000
792;localidade 2;tipo 1;0.0712876949195691;0.8059953102810236;5486.496090605158;4514.094011371154;4610.296176633746;1;0;6;198.0;186600
793;localidade 1;tipo 2;0.0421134128049569;0.0029038468099790004;4800.814666925556;7335.0139681055825;1713.753912079169;1;0;12;90.0;421300
794;localidade 3;tipo 1;0.7754932495778774;0.0263277829146496;2664.3449308496297;2394.537064872679;3442.743979576417;0;0;44;104.0;577100
796;localidade 3;tipo 1;0.2332588166638973;0.6359972734969915;1935.6524247013128;1332.074242183092;3268.100751116848;0;0;8;98.0;1271500
797;localidade 4;tipo 1;0.2188857343976892;0.293464018420609;1073.0329971332847;2017.3890146413653;461.49872915798113;0;0;16;207.0;622700
798;localidade 1;tipo 2;0.24826947850055803;0.2165811815414006;1906.4974145576762;4571.366729859367;1580.15443030057;1;0;13;90.0;414900
799;localidade 1;tipo 2;0.3871609320164259;0.2652894547408484;1412.5869436971673;3843.946591302761;1314.0182768515556;1;0;11;153.0;437100
800;localidade 2;tipo 2;0.4918644849125844;0.8337118749523179;4370.9808798350205;789.3824047979367;1593.273572410416;1;0;9;124.0;308800
801;localidade 3;tipo 1;0.164808956089659;0.1626546330937025;4206.9507875486215;3641.5451982842387;563.6497989307353;0;0;41;106.0;654600
803;localidade 4;tipo 2;0.11674757338462301;0.1682759648391771;1496.2737699300546;953.1305880603093;905.0059449325664;0;0;11;154.0;337100
804;localidade 3;tipo 2;0.8708770061670498;0.9088400787017632;1217.4416790301989;3072.8561872822115;3172.405360195904;0;0;42;104.0;493400
805;localidade 2;tipo 2;0.6949469891725932;0.6318098273026991;2888.4233171053943;2166.533576510105;1866.4955187718188;0;0;2;83.0;371700
806;localidade 3;tipo 2;0.7720523668071828;0.0810019275751037;2272.9406519263957;2186.543837517007;3329.049962202906;0;0;41;138.0;501600
807;localidade 2;tipo 1;0.4391871053780061;0.7026631813445176;3167.3597776530046;994.3376789394887;;1;0;3;118.0;209300
808;localidade 2;tipo 2;0.3586858549415812;0.8895805714806726;5191.928882245611;2071.331278030701;2639.3548892485887;1;0;11;201.0;286200
809;localidade 3;tipo 1;0.2175658914514556;0.8136872861783897;3399.572970649901;322.7550511270764;3545.0483949475097;0;0;45;118.0;595100
811;localidade 2;tipo 2;0.5746282561993166;0.1541561805709632;2346.013770566659;3313.7892904249284;3263.309562757559;0;0;5;158.0;352500
813;localidade 4;tipo 1;0.22630612374397502;0.8173501477792157;4519.504908527972;3388.866563660601;1856.8232238708613;1;0;6;87.0;625200
814;localidade 4;tipo 1;0.52414847102676;0.0667110700029217;748.7358243326114;2082.8655314081952;3852.368108130928;0;0;5;196.0;733900
815;localidade 2;tipo 2;0.4375755882362249;0.7705940294257214;3829.119107357661;834.4494184828543;1214.4179550188735;1;0;5;178.0;332800
816;localidade 4;tipo 1;0.8785986196358021;0.9363398356012468;8755.495075840145;4444.191561212845;4839.639024589263;1;0;11;109.0;571100
817;localidade 4;tipo 2;0.4971651460625166;0.8695374515344738;6083.528970053983;2572.730975257717;4251.023612580424;1;0;18;132.0;248400
818;localidade 2;tipo 1;0.4335120675846491;0.5124332558414613;1468.797246701;2624.4736076135555;1819.926332663714;1;0;14;121.0;162900
819;localidade 3;tipo 2;0.2310851856330785;0.0923923492997976;3818.6147725215724;4195.715365337746;1513.547817422043;0;0;30;109.0;651000
820;localidade 4;tipo 1;0.3039228876612264;0.3088712258904428;1699.533225351539;2105.8917328641346;1317.445697124749;0;0;3;87.0;742700
821;localidade 2;tipo 1;0.9333815466653788;0.48739025659515595;1433.3770882666668;408.3241630950992;2157.7592061488585;0;0;5;143.0;223500
822;localidade 3;tipo 2;0.1739466160842381;0.1182707502321513;4293.921716693347;4042.781665155725;926.79345382159;0;0;24;87.0;757400
823;localidade 4;tipo 2;0.0093897671309122;0.0411518271280547;;1748.3826039809335;2113.389867634953;0;0;25;78.0;239800
824;localidade 3;tipo 2;0.1461827721337991;0.0251370590730201;4855.384876274812;5014.109241756491;1680.3661545279333;0;0;27;109.0;696100
825;localidade 2;tipo 1;0.4812587658577816;0.9788668903283412;5826.391482612558;2222.37950247328;3047.148243995555;1;0;10;80.0;173500
826;localidade 1;tipo 2;0.7633808590655982;0.0245656766118006;5725.842133584469;5413.1479245401615;2728.892405848253;0;0;16;194.0;434600
827;localidade 2;tipo 1;0.3288066292508342;0.3054564556230997;2173.171971912624;4933.43907506201;4139.3815174398605;0;0;3;119.0;217800
828;localidade 4;tipo 2;0.2812209924641127;0.8737276964255486;5190.2936970588125;3797.8769796128418;2436.187907993812;1;0;5;137.0;318200
829;localidade 3;tipo 2;0.4683215799152439;0.0109623037603584;2416.322495554736;5295.47949376835;963.9027968234692;0;0;39;99.0;537700
830;localidade 4;tipo 2;0.5366751628928847;0.2486547657525545;1446.699156490403;2648.237025655913;2126.468718485415;0;0;4;125.0;361300
831;localidade 1;tipo 2;0.5753571105887109;0.3489182741462638;2550.5520451611983;3507.53988803034;1059.7093107975404;0;0;8;63.0;513000
832;localidade 3;tipo 2;0.0921414932556091;0.3935993181403832;3212.858262089812;2168.7017355488397;2045.7180655436512;0;0;39;72.0;525700
833;localidade 1;tipo 2;0.3434763348589109;0.4783175892001718;889.1094028071118;1788.0502897045046;2770.5566290599627;1;0;2;73.0;520700
834;localidade 1;tipo 1;0.2785138405320291;0.4992894403184792;1168.713828755502;1900.2702444489887;3375.7834736943455;1;0;12;95.0;712900
836;localidade 4;tipo 1;0.8352617903097893;0.7022741052181689;6416.820076506232;2820.566000497356;2526.032340952844;1;0;8;147.0;604500
837;localidade 1;tipo 1;0.2810016054772912;0.7243652012386145;3355.291010571376;1361.272006558045;2537.076540832419;1;0;6;62.0;787000
839;localidade 2;tipo 1;0.4485474916616881;0.3908298337477072;772.5500828471995;3761.830250880466;2785.803963657601;1;0;11;178.0;176600
840;localidade 4;tipo 2;0.9343107225508082;0.4284310259911346;4722.465436172635;4166.310281341303;1360.7451638252342;0;0;3;80.0;368200
841;localidade 4;tipo 2;0.3891642072108625;0.5237658831063919;2860.679496565557;2011.6193268638192;1037.1957706657545;0;0;12;56.0;317800
842;localidade 4;tipo 1;0.9323980267746059;0.0193976898489507;3606.095534626851;6191.624978726341;3688.38239227258;0;0;22;110.0;511800
843;localidade 4;tipo 1;0.2123235236908787;0.2342323188908411;1532.3113763872032;1720.140230735076;733.4324643342183;0;0;14;121.0;627200
844;localidade 3;tipo 2;0.2631053168876296;0.617922024115598;1588.927411460652;1089.9345520970503;2959.979925336065;0;0;39;81.0;539600
845;localidade 4;tipo 1;0.4467709717464609;0.4575622801233064;3122.306694701901;2020.593279610793;159.92785937082309;0;0;6;219.0;739200
847;localidade 4;tipo 1;0.5999523936841258;0.2295491061619313;1187.5205100399805;;2535.910766195303;0;0;15;75.0;595700
848;localidade 1;tipo 1;0.2846849242583728;0.1553881164637505;2394.338542496;5063.317099655129;1055.8289453255286;1;0;16;105.0;663100
849;localidade 3;tipo 1;0.6309547558088043;0.5864047991102922;1123.8041188176103;3226.4524215312804;2098.8859424556877;0;0;27;63.0;882300
850;localidade 4;tipo 1;0.0559982845663595;0.1322221203586014;1594.4330890750132;852.0100508500364;1126.835240706923;0;0;23;97.0;529700
851;localidade 4;tipo 2;0.6031441384168966;0.9032166876819184;;2843.9606900558483;4345.734196703394;1;0;5;201.0;319100
852;localidade 3;tipo 1;0.6940603425941959;0.4224578746649818;1107.7452699395103;3208.8015586184765;2930.477832893265;0;0;34;90.0;753000
853;localidade 4;tipo 2;0.1175055168804499;0.5928580138636308;2222.0711844183647;945.5659517132581;2510.1922811372838;0;0;11;122.0;324400
854;localidade 1;tipo 1;0.7950616512860027;0.9801685077737946;2986.620956306533;1802.3569277314941;4765.070346839377;0;0;17;137.0;711000
855;localidade 2;tipo 2;0.4432078715319878;0.98793256034636;5957.324259933911;2405.449322520594;3198.9692580015007;1;0;12;65.0;278500
857;localidade 2;tipo 1;0.1454367705280316;0.8422445028589592;5846.929133295656;3838.1505785095173;4039.8545175040895;1;0;4;73.0;190800
858;localidade 2;tipo 1;0.9918122752118009;0.4650687026643318;1546.6889560086486;1033.4621820595648;2708.038962275754;0;0;4;205.0;222600
859;localidade 1;tipo 2;0.8980778072489802;0.3427529952932256;3871.359982467939;;724.3465255462296;0;0;5;179.0;551600
860;localidade 1;tipo 2;0.0560727465101505;0.1066450395301713;3910.535900112981;6301.937127647087;1512.0403577930256;1;0;11;118.0;429300
862;localidade 1;tipo 2;0.0699296423297844;0.2651550570789051;2836.9858527511506;4728.22637821553;2390.703017142345;1;0;14;174.0;403500
863;localidade 2;tipo 1;0.35248630736061604;0.1756611528659274;2816.375170405532;5312.909867271104;4572.995016877288;0;0;7;84.0;203500
865;localidade 3;tipo 1;0.6397882147697349;0.7560865396230481;2435.1531944752496;1979.6113154070945;755.567018709733;0;0;35;76.0;751000
866;localidade 3;tipo 2;0.4952493093044267;0.3685726553451247;1511.1740071074992;2612.327243883113;878.8765786770108;0;0;17;60.0;879000
867;localidade 2;tipo 2;0.3542830925614324;0.7518936176606201;3932.089328361936;1662.767502585087;1765.0110684157519;1;0;15;123.0;267700
868;localidade 4;tipo 1;0.9330177166876448;0.6002673863240294;6003.542658564585;3685.6964530812334;2513.0845617638365;0;0;9;143.0;658000
869;localidade 2;tipo 2;0.8886398044640167;0.915443245660172;3121.487508713599;3997.059870043559;4450.514011376771;1;0;10;198.0;289800
870;localidade 1;tipo 2;0.3025552678784583;0.1371046023968685;2553.7800781414207;5207.334099295618;855.6125289573404;1;0;15;195.0;409900
871;localidade 4;tipo 1;0.0489879599632278;0.1062878465552981;1841.506675638465;1091.9008988776827;1392.6981692151098;0;0;3;115.0;753000
872;localidade 4;tipo 2;0.0617082170266196;0.134056484813498;1587.2096203460108;851.6457167556829;1104.050879215781;0;0;18;57.0;294200
873;localidade 1;tipo 2;0.9733095756376916;0.9285074096594756;2035.1324250591565;3110.190315988324;5212.272752811709;0;0;10;131.0;486200
874;localidade 2;tipo 1;0.8158570142290873;0.6651061727103459;1785.2381571110382;1799.8744275103165;2389.721977441515;1;0;6;96.0;187900
875;localidade 4;tipo 2;0.0985556218455467;0.6972015088765566;3281.6941924633197;1752.1451217053934;1464.9161734434824;0;0;10;126.0;326500
876;localidade 4;tipo 1;0.1622999610334534;0.873499555695569;5012.236966118105;3625.7371097083424;1280.1116990003025;0;0;5;168.0;714800
877;localidade 2;tipo 2;0.4036504724737431;0.9880605192952056;6025.957802986569;2561.028094280242;3309.767168393628;1;0;11;114.0;285800
878;localidade 2;tipo 2;0.582893879140638;0.3307952080361416;883.2202251669537;2836.987145486116;1800.5507950074825;0;0;7;154.0;351900
879;localidade 1;tipo 2;0.1415220693986187;0.2659296867234372;2214.742598223384;4597.191704096561;2091.319491144645;1;0;10;173.0;436700
880;localidade 1;tipo 2;0.8282145475856956;0.273609415193173;4691.403534774755;2909.1929293370986;1527.4223564247898;0;0;10;87.0;488100
881;localidade 1;tipo 1;0.5377452819735338;0.3338535800903915;2215.0537805937115;3466.1907123872065;1100.667597658767;1;0;17;124.0;649000
882;localidade 1;tipo 1;0.8585878175746169;0.3573907391793071;3803.8052842081042;;638.961713850158;0;0;11;169.0;827100
883;localidade 1;tipo 2;0.9772404687396806;0.4392849395250073;2879.232120168989;791.2052381635252;931.8461915930666;0;0;0;195.0;610600
885;localidade 4;tipo 1;0.3713561648545496;0.6048289522135384;3234.1017985794056;1944.0336566104065;1807.4685230858731;0;0;9;174.0;658200
887;localidade 4;tipo 2;0.6604389740028233;0.609040647519738;5030.117048230871;961.8074280055679;1365.266551735086;1;0;4;72.0;334100
888;localidade 2;tipo 1;0.0952349583295815;0.3391424845944277;846.0609286517737;5982.728610505257;5370.2126374709915;0;0;4;109.0;222000
